temperature,humidity,horizontal_radiation,normal_radiation,heating,cooling,ventilation,gains
2.12,85.74,0.0,0.0,226.25,0.0,0,138.6
2.03,86.8,0.0,0.0,259.69,0.0,0,138.6
1.98,86.99,0.0,0.0,253.43,0.0,0,138.6
1.91,86.25,0.0,0.0,255.05,0.0,0,138.6
1.86,85.25,0.0,0.0,256.32,0.0,0,138.6
1.88,84.43,14.08,49.04,224.23,0.0,0,138.6
2.0,83.87,82.92,301.93,207.26,0.0,0,138.6
2.16,85.77,137.42,284.81,173.38,0.0,0,138.6
2.66,85.68,178.0,183.88,153.37,0.0,0,138.6
3.43,81.08,182.17,281.72,107.48,0.0,0,138.6
4.07,75.04,176.92,195.71,142.02,0.0,0,138.6
4.38,71.71,141.67,103.67,124.47,0.0,0,138.6
4.43,71.68,89.83,141.61,178.43,0.0,0,138.6
4.32,72.9,29.83,56.45,192.22,0.0,0,138.6
3.77,78.11,2.42,4.72,214.14,0.0,0,138.6
3.18,83.12,0.0,0.0,200.45,0.0,0,138.6
2.9,84.58,0.0,0.0,238.0,0.0,0,138.6
2.77,84.92,0.0,0.0,230.32,0.0,0,138.6
2.69,85.31,0.0,0.0,212.6,0.0,0,138.6
2.34,85.7,0.0,0.0,230.25,0.0,0,138.6
2.03,86.61,0.0,0.0,237.68,0.0,0,138.6
2.08,87.21,0.0,0.0,256.18,0.0,0,138.6
2.35,87.13,0.0,0.0,222.93,0.0,0,138.6
2.7,86.61,0.0,0.0,240.1,0.0,0,138.6
2.93,86.71,0.0,0.0,211.07,0.0,0,138.6
3.12,86.82,0.0,0.0,214.38,0.0,0,138.6
3.47,86.82,0.0,0.0,222.98,0.0,0,138.6
3.5700000000000003,87.89,0.0,0.0,197.08,0.0,0,138.6
3.42,89.24,0.0,0.0,226.07,0.0,0,138.6
3.34,90.46,12.5,108.31,205.34,0.0,0,138.6
3.43,91.61,60.75,510.45,164.03,0.0,0,138.6
4.22,91.5,140.75,217.58,102.35,0.0,0,138.6
5.01,90.25,165.67,332.95,72.93,0.0,0,138.6
5.66,89.3,162.92,266.72,110.21,0.0,0,138.6
6.39,86.75,84.25,26.32,129.89,0.0,0,138.6
6.79,84.46,88.17,5.19,114.09,0.0,0,138.6
6.78,84.64,77.5,23.37,93.1,0.0,0,138.6
6.64,84.6,25.33,2.6,146.29,0.0,0,138.6
6.52,83.75,2.0,0.0,143.51,0.0,0,138.6
6.31,83.84,0.0,0.0,127.47,0.0,0,138.6
6.03,84.44,0.0,0.0,160.97,0.0,0,138.6
5.86,84.42,0.0,0.0,155.69,0.0,0,138.6
5.62,84.25,0.0,0.0,143.68,0.0,0,138.6
5.38,83.67,0.0,0.0,175.24,0.0,0,138.6
5.18,82.9,0.0,0.0,155.13,0.0,0,138.6
4.82,82.36,0.0,0.0,172.03,0.0,0,138.6
4.35,81.95,0.0,0.0,181.51,0.0,0,138.6
3.84,82.47,0.0,0.0,196.53,0.0,0,138.6
3.35,83.85,0.0,0.0,207.91,0.0,0,138.6
2.66,86.19,0.0,0.0,225.06,0.0,0,138.6
2.0,88.62,0.0,0.0,241.68,0.0,0,138.6
1.67,89.97,0.0,0.0,250.19,0.0,0,138.6
1.6,90.53,0.0,0.0,252.47,0.0,0,138.6
1.61,90.73,22.5,107.6,246.93,0.0,0,138.6
1.79,90.31,89.83,184.32,196.02,0.0,0,138.6
2.24,88.4,130.5,41.33,203.37,0.0,0,138.6
2.87,85.65,167.0,81.38,136.18,0.0,0,138.6
3.28,83.54,185.67,258.74,135.23,0.0,0,138.6
3.71,80.9,183.0,180.26,134.78,0.0,0,138.6
4.42,76.9,146.42,114.23,149.17,0.0,0,138.6
4.8,73.77,86.58,71.4,163.33,0.0,0,138.6
4.74,73.2,32.33,159.34,160.32,0.0,0,138.6
3.98,76.25,2.75,17.38,199.01,0.0,0,138.6
3.21,79.33,0.0,0.0,232.77,0.0,0,138.6
2.54,81.76,0.0,0.0,238.68,0.0,0,138.6
1.85,83.97,0.0,0.0,238.35,0.0,0,138.6
1.48,85.22,0.0,0.0,273.78,0.0,0,138.6
1.44,84.72,0.0,0.0,249.08,0.0,0,138.6
1.6,83.55,0.0,0.0,273.09,0.0,0,138.6
1.29,84.93,0.0,0.0,374.02,0.0,0,13.86
0.95,86.93,0.0,0.0,376.03,0.0,0,13.86
0.61,88.3,0.0,0.0,383.76,0.0,0,13.86
0.19,89.25,0.0,0.0,414.94,0.0,0,13.86
-0.03,89.0,0.0,0.0,413.94,0.0,0,13.86
-0.1,88.45,0.0,0.0,417.8,0.0,0,13.86
-0.03,88.27,0.0,0.0,417.82,0.0,0,13.86
0.01,88.57,0.0,0.0,398.33,0.0,0,13.86
0.05,88.68,19.17,146.02,383.1,0.0,0,13.86
0.5,87.7,67.08,488.12,354.27,0.0,0,13.86
1.42,87.28,87.33,633.86,257.98,0.0,0,13.86
2.44,84.59,89.25,734.22,216.12,0.0,0,13.86
3.34,78.47,103.67,681.41,222.46,0.0,0,13.86
4.0,73.3,173.17,219.07,220.68,0.0,0,13.86
4.4,71.0,136.42,102.9,270.31,0.0,0,13.86
4.64,69.83,84.17,323.59,234.4,0.0,0,13.86
4.59,71.07,32.92,226.21,280.88,0.0,0,13.86
3.49,77.46,2.83,21.71,343.19,0.0,0,13.86
2.05,83.08,0.0,0.0,342.28,0.0,0,13.86
1.43,84.92,0.0,0.0,388.78,0.0,0,13.86
1.65,84.93,0.0,0.0,376.29,0.0,0,13.86
2.05,85.46,0.0,0.0,367.25,0.0,0,13.86
2.0,85.97,0.0,0.0,342.83,0.0,0,13.86
0.95,88.02,0.0,0.0,380.14,0.0,0,13.86
0.18,90.38,0.0,0.0,422.61,0.0,0,13.86
0.04,91.23,0.0,0.0,396.68,0.0,0,13.86
0.23,91.81,0.0,0.0,422.78,0.0,0,13.86
0.68,92.16,0.0,0.0,402.08,0.0,0,13.86
1.07,91.97,0.0,0.0,374.29,0.0,0,13.86
1.67,90.46,0.0,0.0,388.28,0.0,0,13.86
2.66,88.04,0.0,0.0,354.83,0.0,0,13.86
3.67,86.82,0.0,0.0,333.62,0.0,0,13.86
4.89,86.55,9.83,0.0,296.31,0.0,0,13.86
6.31,88.38,55.58,1.56,241.58,0.0,0,13.86
7.61,90.36,124.33,39.09,178.96,0.0,0,13.86
8.14,90.57,184.0,173.92,129.79,0.0,0,13.86
8.04,86.55,182.5,271.68,105.35,0.0,0,13.86
8.13,80.56,107.42,632.58,116.25,0.0,0,13.86
8.17,76.53,129.75,381.79,146.7,0.0,0,13.86
7.96,73.58,73.0,457.45,178.23,0.0,0,13.86
7.51,71.5,33.08,217.16,239.18,0.0,0,13.86
6.65,72.88,3.0,19.27,239.56,0.0,0,13.86
5.67,75.93,0.0,0.0,266.56,0.0,0,13.86
4.79,78.56,0.0,0.0,284.25,0.0,0,13.86
4.12,80.07,0.0,0.0,319.69,0.0,0,13.86
3.63,81.57,0.0,0.0,324.6,0.0,0,13.86
3.4,84.03,0.0,0.0,332.31,0.0,0,13.86
2.62,86.75,0.0,0.0,331.36,0.0,0,13.86
1.75,88.49,0.0,0.0,264.63,0.0,0,138.6
1.49,89.1,0.0,0.0,257.98,0.0,0,138.6
1.29,89.81,0.0,0.0,270.61,0.0,0,138.6
1.03,90.48,0.0,0.0,299.15,0.0,0,138.6
0.93,90.94,0.0,0.0,272.87,0.0,0,138.6
0.85,91.47,0.0,0.0,304.92,0.0,0,138.6
0.76,91.9,0.0,0.0,300.08,0.0,0,138.6
0.28,92.52,0.0,0.0,291.73,0.0,0,138.6
-0.2,93.11,18.67,167.59,311.13,0.0,0,138.6
0.8200000000000001,92.6,61.83,552.44,236.2,0.0,0,138.6
2.72,88.78,86.83,652.21,146.0,0.0,0,138.6
4.32,83.78,94.42,723.27,77.66,0.0,0,138.6
5.31,80.65,96.17,745.23,11.29,0.0,0,138.6
6.09,76.08,106.75,660.48,39.97,0.0,0,138.6
6.8100000000000005,69.37,119.83,472.09,19.71,0.0,0,138.6
7.49,63.88,65.75,485.29,110.9,0.0,0,138.6
7.53,66.13,31.67,70.4,155.32,0.0,0,138.6
7.44,67.01,2.92,2.32,152.41,0.0,0,138.6
7.18,67.1,0.0,0.0,110.14,0.0,0,138.6
6.54,70.42,0.0,0.0,134.93,0.0,0,138.6
5.91,73.69,0.0,0.0,172.05,0.0,0,138.6
5.27,76.74,0.0,0.0,179.0,0.0,0,138.6
5.05,81.43,0.0,0.0,159.48,0.0,0,138.6
5.12,84.23,0.0,0.0,198.55,0.0,0,138.6
4.57,86.28,0.0,0.0,168.87,0.0,0,138.6
3.98,87.64,0.0,0.0,197.01,0.0,0,138.6
4.17,86.04,0.0,0.0,192.6,0.0,0,138.6
4.87,82.9,0.0,0.0,199.37,0.0,0,138.6
5.06,81.44,0.0,0.0,186.52,0.0,0,138.6
5.08,81.52,0.0,0.0,187.02,0.0,0,138.6
6.12,79.94,0.0,0.0,162.57,0.0,0,138.6
7.04,78.95,0.0,0.0,140.2,0.0,0,138.6
7.4,78.92,15.67,28.91,121.0,0.0,0,138.6
7.58,80.2,48.08,7.23,107.41,0.0,0,138.6
7.93,81.96,86.75,0.0,86.19,0.0,0,138.6
8.98,81.13,82.17,0.0,62.16,0.0,0,138.6
9.69,80.88,110.83,0.0,37.45,0.0,0,138.6
9.76,82.39,101.92,0.0,41.8,0.0,0,138.6
9.73,84.5,93.67,2.04,46.32,0.0,0,138.6
9.59,86.75,79.17,10.68,38.49,0.0,0,138.6
9.49,89.11,31.33,7.73,87.28,0.0,0,138.6
9.61,90.97,2.67,0.74,80.3,0.0,0,138.6
9.66,91.93,0.0,0.0,53.58,0.0,0,138.6
9.65,92.35,0.0,0.0,86.07,0.0,0,138.6
9.63,92.51,0.0,0.0,50.81,0.0,0,138.6
9.56,92.9,0.0,0.0,86.4,0.0,0,138.6
9.24,91.69,0.0,0.0,61.45,0.0,0,138.6
8.4,88.99,0.0,0.0,92.81,0.0,0,138.6
7.33,86.55,0.0,0.0,117.48,0.0,0,138.6
6.51,84.98,0.0,0.0,136.18,0.0,0,138.6
5.89,84.68,0.0,0.0,151.44,0.0,0,138.6
5.55,84.89,0.0,0.0,177.89,0.0,0,138.6
5.41,85.24,0.0,0.0,174.77,0.0,0,138.6
5.48,85.65,0.0,0.0,172.92,0.0,0,138.6
5.52,86.03,0.0,0.0,152.03,0.0,0,138.6
5.5,86.75,0.0,0.0,181.87,0.0,0,138.6
5.5600000000000005,87.3,25.17,93.49,126.78,0.0,0,138.6
5.82,87.4,96.5,267.35,93.84,0.0,0,138.6
6.13,87.22,148.42,291.76,78.96,0.0,0,138.6
6.64,85.76,163.58,369.54,37.3,0.0,0,138.6
7.34,82.7,82.67,792.33,0.0,0.0,0,138.6
8.22,77.9,104.5,682.07,0.0,0.0,0,138.6
8.81,73.3,131.17,388.66,0.0,0.0,0,138.6
8.9,71.12,100.5,180.44,54.86,0.0,0,138.6
8.71,72.27,34.75,312.69,74.74,0.0,0,138.6
8.12,76.49,2.83,33.78,156.34,0.0,0,138.6
7.83,79.2,0.0,0.0,105.86,0.0,0,138.6
7.77,80.98,0.0,0.0,112.38,0.0,0,138.6
7.54,83.49,0.0,0.0,90.73,0.0,0,138.6
7.51,84.58,0.0,0.0,103.79,0.0,0,138.6
7.69,84.42,0.0,0.0,123.27,0.0,0,138.6
7.71,84.82,0.0,0.0,87.91,0.0,0,138.6
7.55,85.58,0.0,0.0,104.78,0.0,0,138.6
7.6,85.41,0.0,0.0,100.68,0.0,0,138.6
7.8,84.31,0.0,0.0,99.28,0.0,0,138.6
7.9,83.69,0.0,0.0,96.09,0.0,0,138.6
8.01,84.55,0.0,0.0,94.16,0.0,0,138.6
8.27,84.38,0.0,0.0,109.73,0.0,0,138.6
8.45,84.0,0.0,0.0,74.61,0.0,0,138.6
8.51,83.86,0.0,0.0,84.37,0.0,0,138.6
8.61,83.77,25.67,54.25,62.21,0.0,0,138.6
8.9,83.53,91.58,49.54,51.44,0.0,0,138.6
9.26,83.77,111.83,10.78,38.57,0.0,0,138.6
9.6,85.5,98.08,1.13,35.69,0.0,0,138.6
10.05,87.64,134.75,1.73,17.01,0.0,0,138.6
10.47,90.64,119.92,7.73,0.14,0.0,0,138.6
10.75,92.72,143.08,39.19,0.0,0.0,0,138.6
10.96,92.05,96.5,34.4,0.0,0.0,0,138.6
10.89,91.45,40.0,33.85,40.99,0.0,0,138.6
10.78,91.49,3.5,3.47,39.21,0.0,0,138.6
10.58,88.85,0.0,0.0,25.47,0.0,0,138.6
10.16,84.81,0.0,0.0,59.09,0.0,0,138.6
9.86,83.02,0.0,0.0,56.83,0.0,0,138.6
9.58,83.93,0.0,0.0,46.45,0.0,0,138.6
9.34,84.03,0.0,0.0,60.24,0.0,0,138.6
9.23,83.14,0.0,0.0,79.43,0.0,0,138.6
9.05,82.56,0.0,0.0,58.17,0.0,0,138.6
8.73,83.69,0.0,0.0,74.12,0.0,0,138.6
8.67,83.89,0.0,0.0,75.66,0.0,0,138.6
8.76,83.73,0.0,0.0,72.93,0.0,0,138.6
8.8,84.26,0.0,0.0,89.71,0.0,0,138.6
8.87,84.19,0.0,0.0,78.76,0.0,0,138.6
8.88,84.85,0.0,0.0,79.53,0.0,0,138.6
8.81,85.65,0.0,0.0,82.31,0.0,0,138.6
8.86,85.86,10.67,0.0,59.37,0.0,0,138.6
8.96,85.61,36.17,0.0,52.86,0.0,0,138.6
9.08,83.97,81.67,0.0,51.0,0.0,0,138.6
9.18,83.24,103.75,0.0,41.36,0.0,0,138.6
9.37,83.65,113.42,3.98,29.85,0.0,0,138.6
9.67,85.29,166.75,23.94,0.0,0.0,0,138.6
9.89,88.65,141.92,29.21,26.78,0.0,0,138.6
10.11,90.68,72.83,11.07,39.21,0.0,0,138.6
10.08,89.99,39.58,36.2,46.12,0.0,0,138.6
9.79,86.32,3.75,4.02,44.01,0.0,0,138.6
9.44,82.3,0.0,0.0,56.93,0.0,0,138.6
8.97,81.68,0.0,0.0,65.34,0.0,0,138.6
8.51,78.09,0.0,0.0,75.82,0.0,0,138.6
8.15,75.06,0.0,0.0,83.94,0.0,0,138.6
7.77,76.92,0.0,0.0,105.59,0.0,0,138.6
7.15,77.69,0.0,0.0,102.27,0.0,0,138.6
6.52,76.03,0.0,0.0,243.35,0.0,0,13.86
6.22,72.82,0.0,0.0,233.16,0.0,0,13.86
6.04,71.56,0.0,0.0,236.37,0.0,0,13.86
5.91,71.62,0.0,0.0,240.53,0.0,0,13.86
5.96,70.92,0.0,0.0,257.0,0.0,0,13.86
5.89,73.9,0.0,0.0,252.15,0.0,0,13.86
5.98,79.68,0.0,0.0,249.46,0.0,0,13.86
6.21,80.9,0.0,0.0,245.88,0.0,0,13.86
6.51,79.52,26.0,168.54,216.61,0.0,0,13.86
6.88,78.65,61.83,595.02,170.41,0.0,0,13.86
7.04,79.76,105.08,589.66,127.2,0.0,0,13.86
7.43,81.97,107.75,690.53,110.21,0.0,0,13.86
8.23,79.65,133.25,613.35,101.46,0.0,0,13.86
8.87,74.98,181.25,287.75,150.84,0.0,0,13.86
9.17,71.27,149.58,92.49,123.92,0.0,0,13.86
9.13,69.44,102.75,278.14,120.61,0.0,0,13.86
8.82,69.94,36.33,360.57,182.52,0.0,0,13.86
8.38,71.64,3.0,37.59,198.6,0.0,0,13.86
7.86,74.23,0.0,0.0,187.44,0.0,0,13.86
7.42,76.93,0.0,0.0,222.77,0.0,0,13.86
7.02,79.73,0.0,0.0,224.2,0.0,0,13.86
6.68,81.82,0.0,0.0,233.25,0.0,0,13.86
6.5,81.73,0.0,0.0,240.3,0.0,0,13.86
6.24,82.12,0.0,0.0,223.75,0.0,0,13.86
5.79,83.65,0.0,0.0,244.65,0.0,0,13.86
5.44,84.36,0.0,0.0,254.04,0.0,0,13.86
5.39,84.28,0.0,0.0,275.25,0.0,0,13.86
5.3,84.05,0.0,0.0,249.36,0.0,0,13.86
5.17,83.92,0.0,0.0,262.03,0.0,0,13.86
4.91,84.34,0.0,0.0,268.54,0.0,0,13.86
4.44,85.52,0.0,0.0,280.6,0.0,0,13.86
4.31,86.38,0.0,0.0,284.54,0.0,0,13.86
4.46,86.75,25.17,293.76,275.0,0.0,0,13.86
4.68,86.23,69.25,560.46,223.94,0.0,0,13.86
5.24,82.42,86.25,689.69,174.14,0.0,0,13.86
5.91,77.48,94.5,752.0,120.86,0.0,0,13.86
6.57,72.5,112.58,712.94,144.91,0.0,0,13.86
7.19,68.24,123.92,623.29,114.75,0.0,0,13.86
7.51,66.33,138.75,425.97,162.77,0.0,0,13.86
7.58,64.8,60.83,631.08,159.69,0.0,0,13.86
6.37,67.04,36.0,342.29,241.85,0.0,0,13.86
5.79,70.23,3.5,31.36,258.89,0.0,0,13.86
6.27,71.93,0.0,0.0,242.19,0.0,0,13.86
6.75,73.63,0.0,0.0,228.54,0.0,0,13.86
7.24,75.32,0.0,0.0,218.21,0.0,0,13.86
7.72,77.02,0.0,0.0,208.67,0.0,0,13.86
8.21,78.72,0.0,0.0,198.93,0.0,0,13.86
8.69,80.41,0.0,0.0,189.13,0.0,0,13.86
9.17,82.11,0.0,0.0,61.81,0.0,0,138.6
9.66,83.8,0.0,0.0,69.07,0.0,0,138.6
10.14,85.5,0.0,0.0,59.39,0.0,0,138.6
10.62,87.2,0.0,0.0,48.9,0.0,0,138.6
11.11,88.89,0.0,0.0,37.8,0.0,0,138.6
11.59,90.59,0.0,0.0,26.76,0.0,0,138.6
12.07,92.28,0.0,0.0,15.99,0.0,0,138.6
12.56,93.98,0.0,0.0,4.83,0.0,0,138.6
12.16,91.28,29.17,60.06,1.83,0.0,0,138.6
11.78,88.38,66.75,10.01,0.0,0.0,0,138.6
12.04,88.84,108.0,8.7,0.0,0.0,0,138.6
12.33,89.95,187.25,48.07,0.0,0.0,0,138.6
12.43,91.46,197.25,135.77,0.0,0.0,0,138.6
12.53,91.9,160.08,438.89,0.0,0.0,0,138.6
12.51,91.74,160.17,151.28,0.0,0.0,0,138.6
12.37,92.12,89.33,19.29,0.0,0.0,0,138.6
12.19,92.0,42.67,22.17,0.0,0.0,0,138.6
11.92,92.45,3.92,2.43,0.0,0.0,0,138.6
11.76,92.95,0.0,0.0,0.0,0.0,0,138.6
11.71,92.89,0.0,0.0,0.0,0.0,0,138.6
11.66,93.2,0.0,0.0,0.0,0.0,0,138.6
11.66,93.22,0.0,0.0,0.0,0.0,0,138.6
11.74,92.15,0.0,0.0,0.0,0.0,0,138.6
11.72,92.03,0.0,0.0,0.0,0.0,0,138.6
11.68,92.05,0.0,0.0,0.0,0.0,0,138.6
11.59,92.5,0.0,0.0,2.59,0.0,0,138.6
11.48,93.2,0.0,0.0,23.52,0.0,0,138.6
11.34,93.52,0.0,0.0,1.98,0.0,0,138.6
11.26,93.56,0.0,0.0,35.05,0.0,0,138.6
11.35,93.24,0.0,0.0,23.15,0.0,0,138.6
11.41,92.55,0.0,0.0,21.99,0.0,0,138.6
11.46,91.62,0.0,0.0,20.92,0.0,0,138.6
11.53,90.88,27.0,9.66,0.36,0.0,0,138.6
11.71,89.72,70.67,2.55,0.0,0.0,0,138.6
12.12,86.57,128.92,9.33,0.0,0.0,0,138.6
12.43,83.37,184.17,68.56,0.0,0.0,0,138.6
12.5,80.13,212.25,231.39,0.0,0.0,0,138.6
12.52,78.7,208.42,157.54,0.0,0.0,0,138.6
12.52,79.24,173.33,116.46,0.0,0.0,0,138.6
12.52,81.24,114.42,74.99,0.0,0.0,0,138.6
12.3,84.78,42.5,17.56,0.0,0.0,0,138.6
12.06,89.63,3.58,1.18,0.0,0.0,0,138.6
11.89,92.92,0.0,0.0,0.0,0.0,0,138.6
11.5,92.98,0.0,0.0,0.0,0.0,0,138.6
10.94,91.48,0.0,0.0,0.0,0.0,0,138.6
10.43,90.58,0.0,0.0,0.0,0.0,0,138.6
10.0,90.57,0.0,0.0,0.0,0.0,0,138.6
9.72,90.48,0.0,0.0,20.5,0.0,0,138.6
9.45,90.15,0.0,0.0,73.71,0.0,0,138.6
9.4,87.78,0.0,0.0,35.38,0.0,0,138.6
9.41,84.22,0.0,0.0,71.78,0.0,0,138.6
9.11,83.85,0.0,0.0,63.97,0.0,0,138.6
8.83,82.88,0.0,0.0,75.5,0.0,0,138.6
8.69,80.8,0.0,0.0,59.82,0.0,0,138.6
8.42,82.27,0.0,0.0,76.06,0.0,0,138.6
8.1,81.59,0.0,0.0,99.89,0.0,0,138.6
7.94,78.5,31.33,188.78,50.99,0.0,0,138.6
8.05,75.56,72.33,556.52,21.02,0.0,0,138.6
8.51,71.19,95.5,668.09,0.0,0.0,0,138.6
8.97,66.84,103.42,728.76,0.0,0.0,0,138.6
9.56,60.31,85.83,821.59,0.0,0.0,0,138.6
10.03,56.02,104.08,733.04,0.0,0.0,0,138.6
10.12,56.87,91.67,694.9,0.0,0.0,0,138.6
10.01,58.78,67.08,613.44,0.0,0.0,0,138.6
9.76,61.23,42.42,322.27,0.0,0.0,0,138.6
9.13,65.39,4.08,29.69,2.53,0.0,0,138.6
8.38,69.61,0.0,0.0,79.71,0.0,0,138.6
7.77,72.78,0.0,0.0,89.98,0.0,0,138.6
7.26,75.58,0.0,0.0,125.19,0.0,0,138.6
6.89,77.62,0.0,0.0,115.44,0.0,0,138.6
6.61,79.62,0.0,0.0,100.76,0.0,0,138.6
6.23,81.53,0.0,0.0,146.6,0.0,0,138.6
5.7,82.29,0.0,0.0,124.11,0.0,0,138.6
5.32,81.85,0.0,0.0,149.47,0.0,0,138.6
5.25,81.5,0.0,0.0,169.77,0.0,0,138.6
5.5600000000000005,81.09,0.0,0.0,153.37,0.0,0,138.6
5.92,81.21,0.0,0.0,147.83,0.0,0,138.6
6.09,82.2,0.0,0.0,121.04,0.0,0,138.6
6.28,83.37,0.0,0.0,128.13,0.0,0,138.6
7.21,83.62,0.0,0.0,125.02,0.0,0,138.6
8.35,82.43,39.5,112.83,60.26,0.0,0,138.6
9.33,80.33,112.42,138.57,0.0,0.0,0,138.6
10.32,79.67,132.58,23.9,9.94,0.0,0,138.6
11.06,80.25,118.75,2.23,4.16,0.0,0,138.6
11.46,81.46,175.67,28.02,0.0,0.0,0,138.6
11.49,83.87,205.58,109.09,0.0,0.0,0,138.6
11.44,86.18,158.83,38.66,0.0,0.0,0,138.6
11.46,87.77,112.0,44.2,0.0,0.0,0,138.6
11.49,89.14,51.92,38.71,0.0,0.0,0,138.6
11.41,90.49,4.67,3.88,0.0,0.0,0,138.6
11.28,92.3,0.0,0.0,0.0,0.0,0,138.6
11.09,93.9,0.0,0.0,6.89,0.0,0,138.6
10.9,94.69,0.0,0.0,44.24,0.0,0,138.6
10.77,95.02,0.0,0.0,6.68,0.0,0,138.6
10.6,94.78,0.0,0.0,27.24,0.0,0,138.6
10.37,94.67,0.0,0.0,30.49,0.0,0,138.6
10.28,94.84,0.0,0.0,60.97,0.0,0,138.6
10.17,95.02,0.0,0.0,18.92,0.0,0,138.6
9.83,95.62,0.0,0.0,46.47,0.0,0,138.6
9.64,96.23,0.0,0.0,77.87,0.0,0,138.6
9.54,96.75,0.0,0.0,67.03,0.0,0,138.6
9.34,97.29,0.0,0.0,42.09,0.0,0,138.6
9.21,97.44,0.0,0.0,90.06,0.0,0,138.6
9.17,97.28,0.0,0.0,45.0,0.0,0,138.6
9.21,96.59,39.33,42.04,33.71,0.0,0,138.6
9.39,94.78,112.0,50.29,0.0,0.0,0,138.6
9.81,92.78,165.0,61.07,0.0,0.0,0,138.6
10.44,89.66,180.75,22.45,0.0,0.0,0,138.6
11.14,83.9,207.67,56.13,0.0,0.0,0,138.6
11.68,79.57,213.5,175.22,0.0,0.0,0,138.6
12.18,76.48,172.67,276.35,0.0,0.0,0,138.6
12.54,75.47,117.33,292.71,0.0,0.0,0,138.6
12.58,76.03,53.08,242.43,0.0,0.0,0,138.6
11.96,79.0,4.75,24.21,0.0,0.0,0,138.6
10.87,83.8,0.0,0.0,0.0,0.0,0,138.6
10.13,86.65,0.0,0.0,0.0,0.0,0,138.6
9.92,88.27,0.0,0.0,0.0,0.0,0,138.6
9.82,89.06,0.0,0.0,7.3,0.0,0,138.6
9.75,89.45,0.0,0.0,66.32,0.0,0,138.6
9.89,89.82,0.0,0.0,38.96,0.0,0,138.6
10.05,89.72,0.0,0.0,162.27,0.0,0,13.86
10.3,88.78,0.0,0.0,118.55,0.0,0,13.86
10.58,88.2,0.0,0.0,140.06,0.0,0,13.86
10.69,88.02,0.0,0.0,129.34,0.0,0,13.86
10.65,88.37,0.0,0.0,112.2,0.0,0,13.86
10.43,89.52,0.0,0.0,127.94,0.0,0,13.86
10.08,91.3,0.0,0.0,136.12,0.0,0,13.86
9.71,92.88,0.0,0.0,164.27,0.0,0,13.86
9.48,93.4,40.11,142.32,113.42,0.0,0,13.86
9.45,91.77,72.83,569.74,85.82,0.0,0,13.86
9.88,85.79,92.42,700.4,45.77,0.0,0,13.86
10.92,77.48,106.17,736.4,0.0,0.0,0,13.86
12.14,70.73,111.17,744.4,0.0,0.0,0,13.86
13.03,66.42,150.25,569.88,0.0,0.0,0,13.86
13.48,63.34,140.67,455.07,0.0,0.0,0,13.86
13.52,62.47,119.08,137.56,26.94,0.0,0,13.86
13.27,63.72,39.0,10.5,84.94,0.0,0,13.86
13.01,66.58,3.08,0.0,70.85,0.0,0,13.86
12.89,69.41,0.0,0.0,93.67,0.0,0,13.86
12.93,70.44,0.0,0.0,80.55,0.0,0,13.86
12.84,72.86,0.0,0.0,72.84,0.0,0,13.86
12.1,79.3,0.0,0.0,92.2,0.0,0,13.86
11.13,82.55,0.0,0.0,116.75,0.0,0,13.86
10.66,81.05,0.0,0.0,110.74,0.0,0,13.86
10.39,79.76,0.0,0.0,124.89,0.0,0,13.86
10.06,80.31,0.0,0.0,131.99,0.0,0,13.86
9.66,81.67,0.0,0.0,142.39,0.0,0,13.86
9.18,79.83,0.0,0.0,154.16,0.0,0,13.86
9.11,75.82,0.0,0.0,172.45,0.0,0,13.86
9.11,73.32,0.0,0.0,150.02,0.0,0,13.86
8.78,74.62,0.0,0.0,166.15,0.0,0,13.86
8.66,75.18,0.0,0.0,185.28,0.0,0,13.86
8.56,75.24,39.97,257.87,152.94,0.0,0,13.86
8.96,73.1,92.42,160.44,120.55,0.0,0,13.86
9.92,68.83,107.92,603.8,37.17,0.0,0,13.86
10.31,67.54,156.0,546.39,45.54,0.0,0,13.86
10.23,69.69,133.5,668.01,28.3,0.0,0,13.86
10.19,71.09,167.25,506.64,39.43,0.0,0,13.86
10.36,72.0,130.17,551.38,45.54,0.0,0,13.86
10.63,71.73,88.33,499.78,109.26,0.0,0,13.86
10.58,71.16,57.58,121.82,142.01,0.0,0,13.86
10.29,72.83,5.58,8.14,145.11,0.0,0,13.86
10.11,79.45,0.0,0.0,159.5,0.0,0,13.86
10.19,84.43,0.0,0.0,135.23,0.0,0,13.86
10.53,85.52,0.0,0.0,129.36,0.0,0,13.86
10.88,86.74,0.0,0.0,121.06,0.0,0,13.86
11.26,86.81,0.0,0.0,113.26,0.0,0,13.86
11.68,85.56,0.0,0.0,89.82,0.0,0,13.86
11.9,85.9,0.0,0.0,0.0,0.0,0,138.6
11.91,87.25,0.0,0.0,0.0,0.0,0,138.6
12.07,86.85,0.0,0.0,0.0,0.0,0,138.6
12.18,86.43,0.0,0.0,0.0,0.0,0,138.6
12.2,86.69,0.0,0.0,0.0,0.0,0,138.6
12.32,86.58,0.0,0.0,0.0,0.0,0,138.6
12.44,85.49,0.0,0.0,0.0,0.0,0,138.6
12.36,84.71,0.0,0.0,0.0,0.0,0,138.6
12.18,83.31,40.72,13.72,0.0,0.0,0,138.6
12.2,79.64,116.67,48.02,0.0,0.0,0,138.6
12.48,75.37,174.17,65.74,0.0,0.0,0,138.6
